words,sentiment_coeff
santai,-1.0258296332669588
sepeda,1.009375314831402
sisa,1.0233553260623807
sombong,1.046688943199441
kaos,-1.0697977115079698
teh,-1.1197088167896052
mari,1.094042588987116
jaring,-1.099556724975225
are,-1.0830534708360693
materi,1.1153145463486287
kisah,1.1500905326436455
iman,1.1441686200500043
anggota,1.2125624424612755
angin,1.0325474644890948
pecah,1.0142806928619872
sejarah,1.0833767862803148
ilang,-1.1118495341145969
sesak,1.074524158405004
thanks,1.0769172213418123
oppa,-1.1204607957085444
rugi,-1.0803370213929335
ekonomi,1.154145760934407
stress,-1.1102694432744102
goreng,-1.151846510647885
pantes,1.0695355115826457
receh,-1.1162008110981658
bahan,-1.0368890627695533
lapang,1.0337138326876674
m,1.0640636170258893
stasiun,-1.0995489690673237
bidang,1.1756488288559521
teroris,1.2427321198019712
yuk,1.0531365871863048
wujud,1.2321625878759161
online,1.0321976426813868
nkri,1.2217623940355837
do,-1.08043696758066
gratis,-1.1164645519988836
kakek,1.015947824463588
bimbing,1.0439758952651532
bener,-1.0557545802899424
adu,1.1212471848211223
radikal,1.1722657499864122
halaman,-1.0945341012895087
jarak,1.0304324356046042
putar,1.0381005696649532
tante,-1.0786129394445416
aa,-1.0418695314001898
member,1.015435597880664
seksual,1.1853691821737893
juara,1.2089251106777898
lapar,-1.0739357174090618
kesan,1.1197646590724901
rokok,-1.0250853678770038
akhirat,1.1747212419573723
like,-1.0813687864146184
o,-1.087053449309165
arab,1.1695415796149145
internasional,1.1466714432179186
kanan,-1.1436267048669788
hawa,1.0545204317416657
ngantuk,-1.0879149958258805
sby,1.0641928486259993
gerak,-1.0631364939685242
penjara,1.1285604727795675
aktif,-1.0304575300007652
perang,1.2570203782198544
resi,-1.150638890583777
cabul,1.173507603409253
kpk,1.1879393156272866
amanah,1.2662506012936199
bocah,-1.1268415829237324
latih,1.1233945331905801
ha,-1.0909628117152588
pantai,1.0657169586941708
saing,1.1447560163920267
tau,-1.0791508293982193
bayi,-1.1129261898185487
malaikat,1.172355982850907
jerman,1.1100283630110797
debat,1.0529034747037487
sms,-1.162859337007374
bunga,1.016144597343432
now,-1.077505842710147
nusantara,1.1750002407752798
solat,-1.0629448429627515
your,1.136716913405363
susu,-1.1414835550837024
positif,1.1145134104247967
bri,-1.1553834016814917
mbah,-1.034774957614643
bekas,1.1218559511842825
baby,1.0337972515610916
god,1.0579093098830834
kasur,-1.061520973407264
maklum,1.080444298645576
bocor,1.1459015740035703
bet,-1.2143083630739286
warna,1.0346030910191777
menteri,1.1539040061631034
bibir,1.0723998697541761
lembut,1.0635961408074077
jelang,-1.1147269965973823
tv,-1.1280764645539718
minder,-1.0392248643273823
politis,1.1130328165060133
tengok,-1.1129183037057087
geli,-1.0780743745688655
was,-1.046486369443476
repot,1.068219886445863
move,1.0696102774551635
facebook,-1.1458932877717427
pki,1.222437949125339
pks,1.2249388066911657
koar,1.1218753832459456
api,1.082171505815308
sial,-1.1256708779203122
sudut,1.1658386432354761
alay,-1.1518200189921595
galak,-1.0533914358042098
favorit,-1.08052558349315
rp,1.0437079266779878
ampun,-1.0718400668752592
sia,-1.0411816948429344
goyang,-1.150813704874432
angkat,-1.1080471879384948
stay,-1.058092624179826
download,-1.1871284137190588
jelasin,-1.1051205957737908
google,1.0715365750727301
pinjam,-1.0672632470540049
mandiri,-1.1487507080030612
potong,-1.1013565145490973
moment,1.082857997965922
demokrasi,1.247785934118094
nge,-1.0485188837890538
pendek,-1.1292579467675397
da,-1.1290407390645603
profesional,-1.1122216959107611
hantu,-1.0718950307566826
gitasav,-1.110618770022254
sila,1.1493168773850047
halo,-1.0782130606251237
maksimal,1.032637902980784
keliling,1.036813017415993
tulang,-1.0524892803302757
batu,-1.0049640813323264
murid,1.0537234324897484
sesat,1.233813010730122
target,1.1038186505283263
feeling,-1.0979611156330242
buta,1.1617069917262273
block,-1.0817639949859252
nyalahin,-1.0458997531988623
tawar,1.095230670094457
dok,-1.138237264657277
tumpang,1.0758482026337879
ratus,1.0839144174555813
team,1.1084779019897977
horor,-1.1487782582852917
dompet,-1.1196428950328654
ribut,1.0903770752551032
logika,1.0736720810612905
informasi,1.1050021469739801
budak,1.090287722452525
im,-1.1213705015593902
asing,-1.0532761641974264
bulu,-1.067271846030418
kunjung,-1.0540905388505784
es,-1.1103307732751113
tes,-1.0644566072517039
sentuh,1.063667620079804
rawat,1.1012642823860515
lol,-1.1656762869148005
celaka,-1.0656553368951232
budaya,1.1180584703910883
ramah,-1.0475183006549105
yaaa,-1.0822336819878808
nyinyirin,-1.0929800725341932
bos,-1.0776260924818197
konten,-1.0761759089484546
yo,1.052396755638425
citra,1.0608820128574612
nongol,-1.0944072706859769
mantap,-1.1070442438850046
rebut,1.0717381417128449
senantiasa,1.1947156435228543
isu,1.2350812196262833
warung,-1.098582014308629
cabang,-1.0906231438186686
nyasar,-1.1324226077195556
kapal,1.059791700071124
biaya,-1.0641230038047944
bismillah,1.1898073472358839
simpan,1.1401936562506825
masyumi,1.2110416179930295
campur,-1.0468138731575385
pesona,1.0984838616867834
bayangin,-1.1541297989960118
ae,-1.0626090954228142
persis,-1.1053387697017611
hmmm,-1.1991878429102523
that,1.1360490752694155
full,-1.2136760038356236
hina,1.1459016254624883
kait,1.1409999371277824
bully,-1.0327552473287709
perkara,1.156670977661242
luas,1.155234903370383
semenjak,-1.1317975325116347
serang,-1.1290932830576819
opini,1.2006175482359238
bin,1.0503117883352417
nulis,-1.185477665321927
neraka,-1.134146370114924
raih,1.2421975338418467
singgung,-1.0836429780617116
harta,1.1276558869711675
ih,-1.0973357992310273
boneka,-1.15500759706966
sinyal,-1.0784783346296585
raya,-1.0822544105976262
puluh,1.1408783477836923
jerawat,-1.0179168595898318
konyol,1.0430420139169747
them,1.1528936730473944
thailand,-1.0620981479890301
atm,-1.190003235488946
ktp,1.0678239997718844
viral,-1.0374215173799402
kos,-1.1673230557984913
too,1.0810288237274237
celana,-1.0854633377509104
busuk,1.101069758858107
dikatain,-1.0741529306649702
game,-1.1043155317769457
waras,1.0874626490014285
gelar,1.191125880040114
kursi,-1.08666435257825
donk,-1.1091961480195607
panggung,1.150694651035101
era,1.1166851868248442
laptop,-1.1150906416643143
bandara,1.0950873155321035
suasana,1.1043702066053698
kulit,1.0398034976358255
rs,0.9829587022134804
tanggap,1.1334607249290751
genggam,1.0770036833186987
sedia,1.1940549236254998
awas,1.1194572941371173
psikologi,1.1587164756070012
dp,-1.1067607089278155
abai,-1.041251778831126
nanyain,-1.20270357369837
cs,-1.131065396668468
lega,1.1123083212710168
halal,1.0394594969978854
raga,1.0730341970283477
bawel,-1.060332469662246
dengki,1.1003493448330979
huhuhu,-1.0202165452239798
care,1.0435390833452736
see,1.1385280542315868
undang,1.0382049233214292
protes,-1.115685807209892
pulsa,-1.1030732939971442
kendara,-1.063197454445737
cuek,-1.0519449696059544
munafik,1.0955900532026126
cerdas,1.2326501627892075
pria,-1.019544094789184
ide,1.0632557477255287
bumi,1.1187800713923688
lantai,-1.101860102106526
pusat,1.1071538952820685
sedekah,1.129961923658349
curiga,-1.114205348482002
bangsat,1.1915506626643286
gendong,-1.0678532953415916
ngaji,-1.0646292962915584
generasi,1.0878302062912182
ye,-1.0380121141950434
akrab,-1.0824883231225435
kembang,1.2311619996320242
minat,1.0790219222640556
gigit,-1.0676526129658586
kritik,1.1165475362114803
tuduh,1.1605779701279846
bacot,1.0561554870729384
sambut,1.1624655642947785
bintang,1.1210621322098602
hangat,1.058513383887947
dimarahin,-1.1403817541674282
indo,-1.1273031010181152
kontra,1.0679804271874982
walopun,-1.0855767312688367
pilkada,1.1355013683414146
model,1.0999298909089685
kartu,-1.1796520689313839
patah,1.0489647484257476
na,-1.0699442704813873
ber,1.0218758750689123
tampil,1.1119593529526801
woy,-1.1860401944839962
upload,-1.1035366369994293
pohon,-1.0504741942433269
tega,-1.151485183339809
sobat,-1.0188346716397592
ngelakuin,-1.0442271605232214
twit,-1.0513188843697752
pen,1.0606740195810707
hibur,-1.1681664039963449
ky,-1.0951353835850344
saw,1.1608881822840265
line,-1.0984920302673615
biji,-1.1182760905833755
nyambung,-1.0251838767582895
betah,1.0848293806742986
yes,-1.1211017907951448
nu,1.1937863824886954
ngapa,-1.0741931832946452
biarin,-1.056986277910648
gaes,-1.0955120339108306
nga,1.1225662159601342
agung,1.1876846027440346
timpa,1.2230759693583837
alah,-1.0872272233885925
keinget,-1.1794260079312704
jasa,1.1299175863769224
nan,-1.0885781197292501
transfer,-1.0848213987265871
woi,-1.0642147053913646
limpah,1.2089800737662832
artikel,-1.0910589890288627
nafsu,1.1415585068594698
socmed,-1.1132198412646077
rasain,-1.0491138365259254
acc,-1.156230575534818
rlt,-1.223892554362087
dilakuin,-1.0777134395174284
artis,-1.0821722158293063
nunjukin,-1.1062976515138407
kado,1.034764943669689
gabung,-1.136330054428202
cakap,-1.0428895769555633
angan,1.1105802115934553
tunda,-1.0960892819834667
maghrib,-1.1530096304160913
konser,-1.1437435294832168
lakuin,-1.0638609139801187
notif,-1.1639302468716703
sesal,-1.0774965362413993
catat,1.051501772682133
yaelah,-1.242802439387423
nafas,1.079403768011968
ri,1.2822935005844325
minyak,1.1388672210311137
tata,1.1529928418068325
inggris,-1.1174568113997698
yaampun,-1.0736950365490692
puas,-1.168915275997807
pedas,-1.1571353807367146
puncak,1.2240239149817727
rantau,-1.037756363851079
motivasi,1.1330800620409474
he,1.081119914568906
hai,1.1181319571660162
payah,-1.044199041501445
uas,-1.0901104810438564
barat,1.1657205945074307
bangunin,-1.2355477037926974
surabaya,-1.1293310127263017
muter,-1.1878203937551095
nabi,1.2177884287830416
dagang,-1.1197521184222698
wanna,1.0343896053649495
pos,-1.1836860580092357
bioskop,-1.1611136188032158
singkat,-1.0271460725166086
alat,-1.102877710393522
her,-1.0805636007916897
vs,1.1188836040598773
temen-temen,-1.1713261336996539
dulunya,-1.0798230243869529
ultah,-1.0118760885447153
susul,1.0884445094437853
soeharto,1.159496410449288
alloh,1.114934418181894
puja,1.1346497740230317
dendam,1.1598470434608985
semesta,1.120045108298728
jamaah,1.231905140247731
ogah,-1.1368355098778478
rilis,-1.1127658851031517
simpul,1.0881020805582997
hakim,1.1617041803801975
polos,-1.0987496701783512
ajaib,1.1034108485441478
hm,-1.207638817012886
persija,1.107090041489795
awet,-1.0679903337046956
beliin,-1.192903596839055
damping,1.1238227955682445
fansite,-1.1485614425511759
tantang,-1.0028435827773248
iseng,-1.1706163306439858
sosmed,-1.0865531749910327
sepakat,1.2991227670251815
maya,-1.0509654280698046
post,-1.1644253474043138
cerah,1.1039003375720609
bodo,-1.125622006534321
sah,1.1069109358692084
ketik,-1.0559311870041554
hah,1.0543497000838544
titik,1.0532714879038436
plus,-1.1479826213791764
makhluk,1.0877330723906897
ngechat,-1.190135682758922
bangtan,-1.0265066838414614
mayoritas,1.135945000592095
novel,1.0892311439323996
kang,-1.0708891583727431
gunung,1.116924212144163
pola,1.083424830402481
batin,-1.087137857579018
situasi,1.2315473639122922
ria,1.0485824452843353
rapat,-1.1181403220397277
kabupaten,1.1458092645995466
telpon,-1.1339802392887164
revisi,-1.0699490005887442
kamera,-1.1126608711455634
piala,1.1144696840905788
tampan,1.1398289727126776
ahok,1.1277345302634783
real,1.0869204028592272
hobi,-1.091453575897062
banjir,1.2393938797200155
tar,-1.1905065925562373
hutan,-1.1084159370739541
support,1.0596766384726721
travel,-1.0608158571265482
jalin,1.1432725715645755
about,-1.0807340117619828
wkwkwkwk,-1.1365527106669826
pipi,-1.0728163097978758
as,1.0676645817005477
nalar,1.1702500300828078
doain,-1.076738740284422
kue,-1.1805779414826947
ngabarin,-1.136735192683596
dungu,1.1289158287589827
deras,1.114179487930581
heart,1.1360775147400788
organisasi,-1.0634982269027407
prabowo,1.236711096189621
matahari,1.0797996497963105
silah,1.1599099030243776
idam,-1.1225222040975071
gendut,-1.153773729132141
sanggup,1.1579267539130138
wisuda,-1.0806912832176205
langgan,1.0444819935072274
tekan,1.0933488829555627
orgnya,-1.0910581086015423
jumat,-1.0838128058958996
am,1.0946039942813282
stop,-1.0912068652691735
ekspektasi,1.1512651273517345
prestasi,1.177830791864741
negatif,1.1091369580258057
teliti,1.1108802384223828
konsisten,-1.1373444570379554
baper,-1.0669165767146005
ad,1.059867579721807
daddy,-1.0501903860252304
duga,1.1418064446726957
song,1.0781251634113225
bolak,-1.2412305759675952
andal,1.1769677424414133
feel,1.0900306867609422
out,-1.1798829296647741
gadis,1.1099996986701246
taat,1.186812527879491
rasulullah,1.1187212684816434
jenuh,1.1402786018129853
pasrah,1.1084097430053181
back,-1.1390327720708977
publik,1.1189412615073058
purbalingga,1.2377940606098896
seleksi,1.1442999232218243
mood,-1.0505627527816053
judul,1.0955227089403
kaca,-1.0866111917411612
seringkali,-1.0921106235492062
pa,1.167347373076637
tanding,1.0872083484783588
permen,-1.213926994735824
jomblo,-1.1673647559639122
mb,-1.1393834746708547
kotor,1.1261874555016662
esok,1.0438327934995928
iyaa,-1.1626250434561016
serba,-1.0309205763795302
ngejalanin,-1.0290655014131989
truk,-1.1148528589204711
medan,1.1877224468219083
say,-1.1296914844100412
adegan,-1.081236512420306
umi,-1.1279299815912642
got,-1.1181766694539121
absen,1.0832904909141419
bakso,-1.2680942936282757
empati,1.1070035528467645
pudar,1.1617500011253203
palembang,1.1848148312360847
kpop,-1.1465874684568824
sejahtera,1.2072137646420074
tawa,1.020460021454152
lombok,1.1155460814315132
him,1.0427256465609802
selasa,1.017615489821933
mi,-1.2513169221239613
aksi,1.1679132754799766
timbul,1.100831099862109
transaksi,1.2109782362581516
pop,-1.1718647016842498
kunci,1.0749415413438888
dibully,1.0976004181094325
ledak,-1.1065986967175074
maksa,-1.1376939764861012
kode,-1.1054019894266423
wish,1.229737846464992
insan,1.1925741518004778
ngetweet,-1.1110550820685647
oposisi,1.212260673010732
admin,-1.090076323165113
bantal,-1.0364492916697452
golong,1.1636603246024924
sj,1.1146152346158897
buset,-1.1546817674327845
budi,1.3211249041206776
menkes,1.313922393159165
share,1.1842313588173448
idola,-1.0000539841816665
utuh,1.1183048488439558
hening,1.0973038229443226
wow,-1.0899690766995203
interaksi,1.1813026181749882
panitia,-1.1206852104567477
tegang,-1.114186295162743
alumni,-1.1882952342244892
ngurusin,-1.07815771906568
sastra,1.0746335037244825
anugerah,1.2432495795786502
klaim,1.2608324000357545
sbab,1.2160153989099785
pahlawan,1.1018051092447514
sujud,-1.0718564782642332
seni,-1.1085950418114734
konteks,1.1873954278143435
sedap,-1.1088366685087478
singgah,1.0658071310718287
gas,-1.170808317023312
oknum,1.2218324055833285
gatal,-1.1641487986055494
univ,-1.0434495636153573
sekal,1.0524035323502807
kacung,1.0958506822962932
tanam,1.0479574737851396
beres,-1.1086397376015018
sebal,-1.0813983066387178
ngumpul,-1.0461164742926834
bekal,1.059301690901491
pelit,-1.1460742538240019
sebar,1.1484851536198177
dewan,1.3893480792039412
ngalamin,-1.0872348644881624
bis,-1.1817409305455806
last,1.191197601107144
what,1.1174904127236516
harrasment,1.1109443159446026
gaberani,-1.0763244590316736
pesawat,-1.2080047712240753
adem,-1.0638622209427078
nasional,1.0996935619913566
ngejar,-1.1206015403113543
benda,-1.0550567759696003
mention,1.0701315233733626
dilecehin,1.1215085350887153
langgeng,1.039816208266605
simic,-1.071858335351998
lenyap,1.205373625180676
nyeri,-1.1514655768874311
lha,-1.24241149761966
saldo,-1.156484988587205
berisik,-1.1147240244103531
hijrah,1.0410030577520277
parpol,1.1948649943708687
renung,-1.0922911034076193
ala,1.1060473229212455
libat,1.1668737064451893
ikat,1.1234570245752749
us,1.1612551519545147
beranta,-1.1791799295800904
samsek,-1.2313919555107629
temenku,-1.0694307011517434
padat,-1.1463651573271276
terbang,-1.1640601337535728
momen,1.214333640586815
desain,1.1167243708698684
final,1.1141441636409934
kecoa,-1.1381262535075536
call,-1.1433838400133822
special,1.1356015739592886
ahli,-1.1412328971425454
timbang,-1.0698944989960935
diliatin,-1.1751391636812607
event,1.1159760394122944
koalisi,1.249413993165362
mapan,1.0471853379281937
temen,-1.1341642568312365
kering,-1.1690897266630282
army,1.0820505023002405
nek,1.075471193567583
toko,-1.1183850643618054
sempit,-1.0710485542521255
ken,-1.098915076258663
stres,-1.1285022499940833
never,1.0819961402689307
posting,-1.1095629705662748
same,-1.1640664289796634
hoax,1.1194630706410764
erat,1.1253974315734654
aceh,1.1556692728438318
ngomel,-1.114779194571451
selera,-1.101415031913786
simak,-1.13568105995265
jengkel,-1.1033977194186528
aib,1.1043915899138852
bungkus,-1.1401232957557879
wilayah,1.207558249427021
jumpa,-1.0775457766624044
ketimbang,1.2095343924274775
gelas,-1.152987835870246
capres,1.330759300966019
jaya,1.1952773688293883
aktivis,1.2762496792033708
gosip,-1.0665779646346047
hepi,-1.0716790992325402
level,-1.1422980695178233
ngucapin,1.1552728745829621
blok,-1.0969810161193563
lebar,-1.160362948673575
begadang,-1.089769377560086
kotak,-1.0575551117928703
iri,1.1619403881919173
atuh,-1.1326022955568305
serasa,1.0596075738038153
akal,1.0515988105113638
she,-1.119967810362177
temennya,-1.1500810852407477
top,-1.0879267728280326
matiin,-1.2635377692259206
pantat,-1.163511768531502
dinas,1.0645724031914527
gera,1.0990602267127192
problem,-1.07306022619685
ngebayangin,-1.214466468139245
selingkuh,-1.1144317498126988
always,1.0944179000212992
paruh,1.127030018249947
mimpin,1.1180402226831971
keburu,-1.0430258071373104
duda,1.0306029725679486
teknologi,1.163939665361861
malang,-1.1871660547664085
acak,1.1463512019890534
uu,1.1846238525869557
dilema,-1.1462575257623366
nyindir,-1.1144577089640604
syarat,1.146454792814378
mamak,-1.1683279204454096
sembunyi,1.0666772725601648
blokir,-1.2702392832754013
h-,-1.1597344595208208
abu,1.0958482200274766
rancang,1.2871072299367423
bantuin,-1.0507509615175805
sharing,-1.0705899839699196
st,1.115917942359491
sim,-1.1218623343999024
mjd,1.2400014685010048
mv,-1.209423070385181
ja,-1.0974250319581214
haid,-1.209960843610569
tuntas,1.2860777744200214
madu,-1.0773893230421852
wali,-1.105638628088723
home,-1.1331675713490563
terik,-1.0772339489645477
wtp,1.2370218447642318
bm,-1.1184071211418856
kader,1.1985812832968576
anniversary,1.143493193225379
pelihara,1.0942243720551408
jilbab,-1.1644223555544404
kelola,1.2558785883706072
ina,-1.1582622496610844
psi,1.1435548508835645
reply,-1.1490193075845518
survey,-1.195165498616272
getar,1.0975495780663815
just,-1.1156332875773467
kyungie,-1.1284176766939484
bapa,-1.0414350351233141
undur,1.1141518077677153
larut,-1.0460135635972656
cegah,1.1930429245861802
presentasi,-1.083565644547228
nyawa,-1.0964099833669971
mensive,-1.0635994018046908
bedak,-1.188083486261671
banci,-1.22388032766786
nyampah,1.049796275950091
lokal,1.2043781725762501
lisa,-1.121137656168285
kimia,-1.1085077102885148
live,-1.1670195450641838
bener-bener,1.060411284912571
sex,1.1342802928534665
heboh,-1.2131482448183124
bca,-1.1616379100986176
nempel,-1.1733451922634575
brengsek,1.2125185631654327
twitt,-1.1291332935152643
thank,1.1945987979064452
nomer,-1.2029611803685523
cancel,-1.0793682061013135
bersin,-1.2046556998716806
ukur,1.0809392371099176
mampus,-1.102748334583176
yha,-1.0367378114049906
kat,-1.1442072744558593
je,-1.1046607272781486
yu,1.1299598015364927
rezim,1.2476688248122731
muhammad,1.2927480375979177
idol,-1.1692186846324442
horror,-1.1511783052863318
nye,1.1018044735943444
rekening,-1.0959979177489236
layar,-1.1593954915931226
cengeng,1.0768468401688223
boro,-1.1779454601535164
makna,1.282118020711787
liga,-1.0947684427655766
nampak,1.1426395602250485
tetiba,-1.13652115150102
nanggepin,-1.1269544964464995
-saling,1.1910653756992486
jajan,-1.1308968543816156
fd,1.5006802748502825
jebak,1.0892649022317027
karakter,1.0417628605937879
yogyakarta,1.1606167110979548
quran,1.0553602381655647
kece,-1.1068681093582033
sarung,-1.1842337947386556
asi,-1.1403785367145163
alir,1.145463220750668
pro,1.2230274757855433
produksi,-1.1657068452778643
indomie,-1.166950192205396
kog,1.0751383146867224
whatsapp,-1.2109740618867977
tweet,-1.1323607038323367
bain,-1.0891346066778917
world,1.1781995332378945
alhasil,-1.1850749776029288
korup,1.2012627013776767
olahraga,1.1492617165548682
verbal,1.2091586106893482
masukin,-1.2105689366099417
lantas,1.1149915516558742
mall,-1.194565727214472
wes,1.1957828911886084
kristen,1.3489364873022964
pulau,1.1266093197451685
hehehe,1.1434494180077164
right,-1.129609529867614
burung,-1.0786764792959895
more,-1.0868245423149407
dampak,1.1701250900382931
takluk,1.2195535889925868
gembira,-1.069966796977512
bolong,-1.1557714737382871
cermin,1.1561751439199899
zonk,-1.1217715998061153
baya,-1.0950790295234238
batal,-1.1038776051382344
cemas,-1.1118514485701922
jne,-1.154997685001945
tangis,1.0877319455765988
tali,1.1011429072222951
sing,1.0779690448071968
ramadan,1.076043094387496
kelapa,-1.172509326669227
puji,1.1264035604099008
bibi,-1.05969387134359
kab,1.1399673605841485
ojol,-1.1681063794835365
lontar,1.0917353405818104
omel,-1.0943083756497398
apresiasi,-1.1485837678146014
proyek,1.2110119284312393
konsep,1.0672269373554684
pis,-1.1789210713273957
ongkir,-1.1119731016687282
otomatis,-1.1140789388100998
produk,-1.1045921704914248
cingur,-1.1792963496099997
ummat,1.2645201375833628
saksi,1.0407534381970325
ensenang,1.117926749295384
ijin,-1.1808255038917301
abadi,1.2974281257979767
otakny,1.2746656237136627
detail,-1.168834120883664
deketin,-1.1557289067857985
ap,1.1631695969807254
kabinet,1.20764962907501
iblis,-1.0915558220442685
eike,-1.272708088401911
sudi,1.301635410316295
timur,1.2435346652398043
jamin,1.2413203426293256
sembah,1.1332392475555253
selatan,1.1596924330299176
fakultas,-1.0561232855200022
buk,-1.1440741640172363
adab,1.2868895366089645
will,1.1647864338297678
cahaya,1.0292886187255212
photo,-1.1176282438478764
boy,1.0956362729899667
dangkal,1.193896894015159
disalahin,1.0740502655756219
tb,-1.1155282259040653
pariwisata,1.2008668634091362
berkat,1.1377737325626378
center,-1.087872509390022
menu,-1.0795423748946265
pundak,1.0733467349391503
rahasia,1.1917094032892819
angka,1.1511204643424018
soekarno,1.3964791511400267
flash,-1.1255244304299283
positive,1.1509228956121984
isa,1.1789012402334207
lolos,-1.0809087902936345
blusukan,1.114944302396772
partner,-1.059331460688166
abdi,1.113473869734382
handphone,-1.182108744461963
sari,1.1384499428350243
semarang,1.0849402452051304
tahi,1.193377143437123
nd,1.2750330055254595
kesana,-1.1342445840954205
pecat,1.1813727775493175
episode,-1.2201721205197473
mega,-1.0537529100415115
go,-1.0935047015925712
haji,1.1007673444096242
ulama,1.2191952625050353
tukar,-1.0677438248136644
ekspresi,-1.1170169834289987
